"","material","Batch","Sample","clusters","clusters_eff","cluster_size_mean","cluster_size_std","cluster_gini","cluster_entropy","cluster_inverse_simpson","occupancy_top_cluster","occupancy_big_clusters","alpha_ratio_clusters","pct_clusters_Sa","pct_clusters_Sg3","pct_clusters_Sg2b","pct_clusters_Sg2c","pct_clusters_Sm","pct_clusters_Sg1","pct_templated_inserts","pct_inversions","pct_duplications","duplication_size","inversion_size","homology_score_fw","homology_score_rv","donor_score_S","donor_score_W","donor_score_WGCW","donor_score_GAGCT","donor_score_GGGST","donor_complexity","acceptor_score_S","acceptor_score_W","acceptor_score_WGCW","acceptor_score_GAGCT","acceptor_score_GGGST","acceptor_complexity","homology","untemplated_inserts","pct_blunt","read_length_mean","read_length_std","GC_content_mean","GC_content_std","read_length_SA_mean","read_length_SG_mean","read_length_SA_std","read_length_SG_std","pct_direct_switch","pct_sequential_switch","pct_intraswitch_deletion","intraswitch_size_mean","intraswitch_size_std","break_dispersion_SM","break_dispersion_SA","break_dispersion_SG","break_dispersion_SG1","break_dispersion_SG2B","break_dispersion_SG2C","break_dispersion_SG3","pct_breaks_SM_SM","pct_breaks_SM_SG","pct_breaks_SG_SG","pct_breaks_SM_SA","pct_breaks_SG_SA","pct_breaks_SA_SA","homology_score_fw_SM_SA","homology_score_rv_SM_SA","homology_score_fw_SM_SG","homology_score_rv_SM_SG","donor_score_GAGCT_SM_SG","donor_score_GGGST_SM_SA","donor_score_GGGST_SM_SG","donor_score_S_SM_SA","donor_score_S_SM_SG","donor_score_W_SM_SA","donor_score_W_SM_SG","donor_score_WGCW_SM_SA","donor_score_WGCW_SM_SG","donor_score_GAGCT_SM_SA","donor_complexity_SM_SG","donor_complexity_SM_SA","acceptor_score_GAGCT_SM_SA","acceptor_score_GAGCT_SM_SG","acceptor_score_GGGST_SM_SA","acceptor_score_GGGST_SM_SG","acceptor_score_S_SM_SA","acceptor_score_WGCW_SM_SG","acceptor_score_S_SM_SG","acceptor_score_W_SM_SA","acceptor_score_W_SM_SG","acceptor_score_WGCW_SM_SA","acceptor_complexity_SM_SA","acceptor_complexity_SM_SG","homology_SA","homology_SG","untemplated_inserts_SA","untemplated_inserts_SG","pct_blunt_SA","pct_blunt_SG","clusters_raw","clusters_eff_raw","cluster_size_mean_raw","cluster_size_std_raw","cluster_gini_raw","cluster_entropy_raw","cluster_inverse_simpson_raw","occupancy_top_cluster_raw","occupancy_big_clusters_raw","somatic_variants","frac_variants_transitions","num_variants"
"11","splenocytes","20240817","20240817_S.C3",105.4,52.5243566519538,0.009527117242633,0.0145031230577094,0.610241182204637,0.850542658562137,31.6284026038229,0.106217070600632,0.754899894625922,0.0316455696202531,3.16455696202531,15.1898734177215,42.4050632911392,27.8481012658228,0,11.3924050632911,3.79746835443038,4.35069126421481,0.87013825284296,3320,188.5,0.143263231680509,0.0212526932940675,0.001528254119815,0.0012306418103275,0.0040005697478632,0.0010418182812237,0.0008927371414693,0.0009089079602348,0.0014923082200011,0.0012714578273068,0.0024347554427591,0.0011600805247134,0.0003358789295296,0.0012600545597119,1.70422484471829,37.1648404446483,1.26582278481012,4024.01898734177,1215.70298187749,0.49890934098925,0.0233897734108317,1954.8,4091.64052287582,54.5065133722567,1175.4312829092,70.2322841646589,1.37710361107174,28.3906122242694,492.858305720385,586.775453804339,459.235486692972,20.0222868666794,7938.24041677631,1074.84656030606,1269.31922460922,1307.1531312547,585.794654880298,23.6115798848163,68.8551805535871,5.23806687647708,1.37710361107174,0.91806907404782,0,0.12181394993895,0,0.0626272406350184,0.0228929682083521,0.0379048435503814,0.0097508300545221,0.0097508300545221,0.0153831387014576,0.0153831387014576,0.0129659043055471,0.0129659043055471,0.0217982328329709,0.0217982328329709,0.0379048435503814,0.0111479012353014,0.0111479012353014,0,0.0016385268570755,0,0.0001936050825081,0.0126404494382022,0.0022642299485308,0.0018393343570968,0.0123390557939914,0.0016587279283568,0.026569264069264,0.0147926818842438,0.0017532469053144,0.709088061061745,1.73717639384599,25.299947786132,37.5577176849966,0,1.30718954248366,158,78.6431940750328,0.0063291139240506,0.0125874500656994,0.721894156931941,0.796444248637376,32.0463455874072,0.110337464605672,0.75704405143202,535,0.386313465783664,2265
"12","splenocytes","20240817","20240817_S.C4",121.8,72.8541087648469,0.0082454439262966,0.0091896322517163,0.530624755234014,0.899209116527503,54.1626729515498,0.053108535300316,0.683983140147524,0.0264900662251655,2.64900662251655,17.8807947019867,33.112582781457,31.7880794701987,0,14.5695364238411,2.64900662251655,1.0401732268694,1.0401732268694,3599,377.5,0.0875554375606018,0.0296873031496094,0.0015079122111316,0.0012537397351119,0.0036909102229624,0.0007397744888059,0.0006810836538127,0.0009458022097408,0.0014702357993556,0.0012965207218373,0.0019107038376918,0.0019279881836627,0.0004056846722559,0.0013510855969208,1.64374580534693,30.4091502520198,0.66225165562913,4207.20529801324,1183.50653264763,0.500579141488684,0.022869958217935,2017.75,4266.78231292517,264.735127060993,1141.44818814425,79.1392765346743,2.65568042062666,18.205043044699,621.580131342313,705.553538207543,451.51398612078,311.020558869913,8191.85640805208,1374.1406458085,1360.89778147728,1099.27228096997,572.726762931369,9.84736647487419,78.0770043664236,7.82437921502786,1.06227216825065,1.06227216825067,2.12670560717295,0.160740954832112,1.12917795844626e-05,0.0630909478112769,0.0315356755841395,0.0313339755389793,0.0063620935780429,0.0063620935780429,0.0151501439317248,0.0151501439317248,0.0132461138744328,0.0132461138744328,0.0208284471311585,0.0208284471311585,0.0313339755389793,0.0115257205087182,0.0115257205087182,0,0.0023488120546477,0,0.0006050932646912,0.0133097930912896,0.0021764901889429,0.0018361753688997,0.0115720396765049,0.0016622851776545,0.0274771307690118,0.0121048246603824,0.0017360260796644,3.10384389204997,1.60401524516454,2.42942077031779,31.1705034351954,0,0.68027210884353,151,114.033601915687,0.0066225165562913,0.008485996466652,0.593003004597594,0.87712523314738,57.3909929676367,0.0533014045094979,0.645428617553678,3776,0.481944444444444,5040
"13","lymph node","20240817","20240817_L.A1",50.7,24.1627611455285,0.0199018714230396,0.0299167328822029,0.640301928899255,0.806466913707065,15.3817534785409,0.136775553213909,0.902423603793467,0.081967213114754,8.1967213114754,8.1967213114754,27.8688524590164,31.1475409836066,0,24.5901639344262,3.27868852459016,2.48290362829103,0,3451,530.5,0.0752451987029745,0.0228916433352397,0.0014359532376523,0.001335448043947,0.0028923179971348,0.0014284609890809,0.0011302125328431,0.0011699945494546,0.0013933546542191,0.0013838180809667,0.0016389848107343,0.0012406985269024,3.87990476626458e-05,0.0014284879056749,1.75173834251839,22.2520153843097,1.63934426229508,3623.34426229508,1305.29497809657,0.489974291838378,0.0204224142514302,1627.8,3801.51785714286,320.764337169829,1208.07028814953,74.6862267982099,0,25.3137732017901,1005.35402304066,736.538676326113,363.366443958984,441.77312153955,7879.73931060577,1050.7901225362,685.223190694714,1060.82071508362,1003.95075795962,2.6508067001254,68.4623745650258,22.6629665016646,6.22385223318416,0,0,0.136118036083851,0.0178742332300513,0.0646239910064931,0.026568438130885,0.0428492597227527,0.014979470943751,0.014979470943751,0.0145137782504997,0.0145137782504997,0.01401143471573,0.01401143471573,0.0170273167641366,0.0170273167641366,0.0428492597227527,0.0138306167125836,0.0138306167125836,0,0.001266019607737,0,5.45526406111156e-05,0.0120524269680076,0.0021999336687256,0.0017654498523346,0.0130128841182058,0.00174192722708,0.0154775504431442,0.0145071043857399,0.0017495675972353,2.59435177521842,1.67513712136384,3.85625039628989,23.9243576559479,0,1.78571428571428,61,34.0687784671247,0.0163934426229508,0.0283720853464456,0.69749919012634,0.774300386715062,15.4578723254509,0.134910953891193,0.916138082459136,380,0.392526250772081,3238
"14","lymph node","20240817","20240817_L.A2",87.5,49.1680485801792,0.011490555823669,0.0142275593333175,0.576889737628943,0.870319154733351,34.4161766452226,0.0709167544783982,0.791780821917808,0.008695652173913,0.8695652173913,6.08695652173913,43.4782608695652,21.7391304347826,0,27.8260869565217,2.60869565217391,8.84922545659248,0,3563,452,0.0830034450363976,0.0251616161301569,0.0014833003541207,0.0012816861206205,0.0031776845134474,0.0003481981276966,0.001108876697821,0.0010635726906731,0.0014480987752797,0.0013216569725706,0.0019014604648612,0.0006602432909845,0.0009490714062297,0.001341159883984,1.73733630562682,15.7341363420811,0.8695652173913,3910.26956521739,1142.73696103574,0.495438364444354,0.018781108119331,1239,3933.70175438596,0,1119.89276530675,74.4305927993691,0.64722254608146,24.9221846545494,778.372668443931,532.080566105656,462.068502215477,2.06547794423759,5663.89035017079,1203.80741399515,817.315719090757,761.722286285269,495.727526852294,13.1398524014173,73.7833702532876,12.4295547992136,0.64722254608146,0,0,0.0825758713045449,0.02110808366966,0.0574150315462361,0.0253101518839221,0.0178846596984239,0.011181467695094,0.011181467695094,0.014846577837229,0.014846577837229,0.01361119556517,0.01361119556517,0.0180611127169548,0.0180611127169548,0.0178846596984239,0.0128784424866227,0.0128784424866227,0,0.000714154919691,0,0.0009412552090499,0.010771791670668,0.0020403567541497,0.0018009457552263,0.014480393235758,0.0017019562719028,1.19538581077043e-05,0.016150623762832,0.0017558758122947,0.562393162393162,1.74764282442712,2.15042735042735,15.8532916841132,0,0.87719298245614,115,73.2318388150629,0.008695652173913,0.0130110948466602,0.657908561878675,0.834559021646037,35.7212368981841,0.0707575626993019,0.782125312419202,227,0.385653682992672,2593
"15","lymph node","20240817","20240817_L.A3",120.8,62.7550990233565,0.0082991358190016,0.0116736013327636,0.572960254803259,0.872913841179927,40.4956947863419,0.0819810326659641,0.702212855637513,0.0207253886010362,2.07253886010362,4.14507772020725,41.9689119170984,27.979274611399,0,23.8341968911917,2.59067357512953,0.35177103281446,0.64504175660038,3336,135,0.124853913782059,0.0233574406155743,0.0015095189049035,0.0012519153590186,0.0036816886827794,0.0004333229542151,0.0006544555518372,0.0009805729791166,0.0014469194115353,0.001322996121983,0.0020806516053735,0.0006209203321454,0.0001706673366804,0.0013391856772355,1.98515561080337,22.6596087957537,0.5181347150259,3889.73575129534,846.572105101717,0.494190802126026,0.0176843808938733,1817.25,3933.59788359788,465.615922730312,796.515159396832,68.5753774661643,5.3296925491838,26.0949299846519,464.177524527022,426.310180707433,449.01077762532,365.206465618225,5682.39273342944,738.55837786087,881.711343234959,994.112787311442,1022.6805093994,18.4777433463325,67.1541261197153,12.5915663508909,1.421251346449,0,0.35531283661225,0.224649468484491,0.0110516584467658,0.0604374833338531,0.0271214234901434,0.0203402177601749,0.0077058344878645,0.0077058344878645,0.0152390991026459,0.0152390991026459,0.0131391325455277,0.0131391325455277,0.02115262516121,0.02115262516121,0.0203402177601749,0.0116970985810727,0.0116970985810727,0,0.000814840686014,0,0.0001391727479374,0.0128259894423971,0.0023827423500334,0.0017795970654663,0.0121264412827466,0.0017259964413864,0.0251604066037055,0.0126405744220854,0.0017780625325003,3.13518565303802,1.96081635065026,5.90998378830828,23.0140982139007,0,0.52910052910052,193,103.526649721605,0.005181347150259,0.0097431614546601,0.70650335069414,0.815236445955968,42.7208889475751,0.0814988181860314,0.709968948417296,432,0.396570594673477,2741
"16","lymph node","20240817","20240817_L.A4",151.7,83.1034057841744,0.0066097258356134,0.0087028448444936,0.579280102531163,0.880103491920379,55.4572687718901,0.055426765015806,0.615279241306639,0.00836820083682,0.836820083682,9.62343096234309,42.6778242677824,19.6652719665272,0,27.1966527196653,2.92887029288702,0.92257243383195,0.92257243383195,3508,236,0.105582021904053,0.0286206342110175,0.0014863845772625,0.0012781840326278,0.0034071572138375,0.0008095257405669,0.0008127526192696,0.001042504159817,0.0014407851994285,0.0013299614255866,0.0019232655517951,0.0015297730196346,0.0002936000727272,0.0013549883257078,1.94352344969324,23.0161068251729,1.67364016736401,3913.97071129707,973.408227080514,0.496967728559567,0.0188419461359454,1439.5,3934.85232067511,69.5,950.458742961878,72.3734728244308,3.16090011181256,24.4656270637567,739.933115869508,831.396432343657,404.269344969281,174.89405194971,6361.28996572541,1512.15857063272,952.44693426767,868.34686897881,788.9023984626,11.904375998595,71.7468626701067,15.7221511769742,0.62661015432408,0,0,0.0612633540327643,0.0151759857344691,0.0610638461609565,0.0292355259397835,0.0348111242280704,0.0098848208204831,0.0098848208204831,0.0150203892415415,0.0150203892415415,0.0134021624665916,0.0134021624665916,0.0198375015620322,0.0198375015620322,0.0348111242280704,0.0123378728579623,0.0123378728579623,0,0.0017886270364444,0,0.0004300666906334,0.0112371115897618,0.0022230312869171,0.0017984322572322,0.0139471725559381,0.0017047866525236,0.0069930069930069,0.012028725314183,0.0017582310436833,1.61556554041625,1.94636291211123,0.874626502402498,23.2078079535086,0,1.68776371308016,239,131.327166674645,0.00418410041841,0.0073487584085062,0.699497049862534,0.829418349355715,58.6953940750724,0.0532920640936559,0.579095866759312,221,0.400499583680266,2402
"17","lymph node","20240817","20240817_L.B1",73.6,40.3643438955026,0.0137977359994182,0.0172694858121698,0.576938258880248,0.863142653878389,28.2426115423484,0.0875658587987354,0.839620653319283,0.0224719101123595,2.24719101123595,5.61797752808988,39.3258426966292,31.4606741573034,0,21.3483146067416,4.49438202247191,0.96895005167016,0,3168,283,0.0808192651859145,0.0264465292783938,0.0015024188015379,0.0012599774173069,0.0037567876106724,0.0012247100960306,0.000493731433239,0.0009897695816632,0.0014239644823239,0.0013490610914316,0.0017132031348362,0.0013738115987831,0.0012627581034776,0.0014039066695181,1.55039031751608,26.1898225543198,1.12359550561797,3851.69662921348,956.64539594572,0.493221437097002,0.0173443931009778,2022.5,3893.74712643678,68.5,925.966562023702,83.1665971782949,3.91372222015506,12.91968060155,717.136071358945,522.823685231406,386.064926197156,0,6491.10938252187,1521.28944588623,812.243796223067,777.410515577676,847.331963707749,6.88933129724662,82.1881666232562,8.96564096941965,0.97843055503876,0.97843055503875,0,0.120247933884297,0,0.0635877695480194,0.0279317753982032,0.0402207314825094,0.0056195602847787,0.0056195602847787,0.0150579425680869,0.0150579425680869,0.0133569992148431,0.0133569992148431,0.0211037793577861,0.0211037793577861,0.0402207314825094,0.0120077573013591,0.0120077573013591,0,0.0015772350608813,0,0.0017412005627353,0.0102996254681647,0.0022053867290184,0.0017904808302278,0.0150214592274678,0.0017137405347042,0.0139860139860139,0.01508078994614,0.0017664602612139,0.914936654795707,1.56516830967237,53.7144833726358,25.5497141631962,0,1.14942528735632,89,60.9991058091667,0.0112359550561797,0.0160865086028009,0.633652201940196,0.839082813492513,29.4046540978178,0.0872465701772196,0.840589378426197,398,0.378158844765343,2216
"18","lymph node","20240817","20240817_L.B2",87.9,53.3149542648056,0.0114032326265381,0.0124812957094327,0.542614241450408,0.888254424050733,39.8536248984936,0.0590094836670178,0.796733403582719,0.0099009900990099,0.99009900990099,7.92079207920792,62.3762376237624,15.8415841584158,0,12.8712871287129,6.93069306930693,1.57542676901053,1.50509521682255,3394,641,0.0966225277805484,0.0265754777404867,0.0014861061031817,0.0012785002356682,0.0037310084911655,0.0007942537219338,0.0007852112775367,0.0009867066828546,0.0014326307655847,0.0013392206599345,0.0018908263165541,0.000836100984743,0.0002363948515232,0.0013787840631032,1.56642212277864,26.8639155340108,1.98019801980198,3763.62376237624,749.319028825574,0.491075745785108,0.0203192602528245,2046,3780.8,0,733.005088659008,80.4622833963491,0,19.5377166036509,510.699891317948,511.168919977018,439.592890224363,535.371423590792,5600.29512497891,866.140619143079,718.811532201904,797.72004447959,417.504621874518,11.3785047227161,79.6495330590123,7.34646154359798,0.81275033733685,0,0.81275033733685,0.139050281809129,0.0690877806350566,0.0601861814708901,0.0268869395497498,0.038916714696182,0.0087634435195801,0.0087634435195801,0.0149345364229207,0.0149345364229207,0.0135054127726862,0.0135054127726862,0.020809399791912,0.020809399791912,0.038916714696182,0.012068633685606,0.012068633685606,0,0.0010057812507748,0,0.0003481549982819,0.0119479556803995,0.0022412616949805,0.0017927128236446,0.0131326001430615,0.0017112271486075,0.0105679576833422,0.0130906757814298,0.0017746408280338,4.44096385542169,1.53709006428229,1.08433734939759,27.126972454262,0,2,101,76.0831200262536,0.0099009900990099,0.011878007660217,0.587080312479223,0.871802756101768,41.6498389228078,0.057549281536573,0.79428117553614,45,0.634615384615385,52
"19","lymph node","20240817","20240817_L.B3",208.1,104.343297779688,0.0048081940211447,0.0086263190244044,0.557594842496006,0.874111678161644,49.5448738523173,0.0838777660695468,0.431085353003161,0.0337078651685393,3.37078651685393,13.4831460674157,46.0674157303371,21.6292134831461,0,15.4494382022472,1.96629213483146,2.73422134399514,1.69083957162769,3476,384.5,0.109328116226125,0.0244346888118804,0.0015008161800394,0.0012617971693964,0.0037489873407251,0.0008462273253607,0.0005618806795119,0.0009803019452936,0.0014263843004451,0.0013463134251322,0.0019125855872543,0.0009580881747111,0.0008378257864538,0.0013489736882414,2.00934482372239,13.097632437881,1.12359550561797,3705.28651685393,951.094988071674,0.496313200522146,0.0209065427458979,2066.83333333333,3762.44186046512,216.9377150756,915.195097444931,77.0219183756019,1.76050099144232,21.2175806329558,658.255738331265,651.139328616485,430.119520917314,833.308381241605,7385.40615924801,1389.15685625258,890.829619029046,1319.23721073161,613.83422132409,12.1140625922732,74.3811668884382,8.00269075602195,2.64075148716365,0,2.86132827610295,0.0837247430752444,0.0183595470900255,0.0683803530016289,0.0250426121028312,0.0365817465781463,0.0064612257614279,0.0064612257614279,0.0151392233667509,0.0151392233667509,0.013259247417331,0.013259247417331,0.0209856897129698,0.0209856897129698,0.0365817465781463,0.0118676330302923,0.0118676330302923,0,0.0012154941637436,0,0.0013029357033686,0.0126680206037159,0.0021241552110356,0.0017738193512986,0.012307461368274,0.0017325025656207,0.0188619958209471,0.0138412066637334,0.0017597309079453,2.56576159164289,1.98959038225776,12.0171732414394,13.1359919359795,0,1.16279069767441,356,175.985975936614,0.0028089887640449,0.006810974782103,0.692213178934559,0.823969532839568,51.8747057752303,0.0833929849677881,0.366878605414965,1185,0.4,3175
"20","lymph node","20240817","20240817_L.B4",110.5,47.2636043388612,0.0090918048972339,0.0208111633442763,0.639831111551416,0.804434648404806,17.6963614161308,0.200526870389884,0.680295047418335,0,0,11.6438356164384,26.7123287671233,23.972602739726,0,37.6712328767123,2.73972602739726,2.4035351585191,0.47953742822035,3843,533,0.101036825270448,0.0286617472276019,0.0014670061792426,0.0013001879058569,0.0034326690007328,0.0009809551559923,0.0014316505443812,0.0010604287306236,0.001419390664686,0.0013542545910891,0.0020603741084605,0.0009822719489689,0.0002443999165861,0.0013615666453763,1.97489492465596,22.9592059265736,0.68493150684931,3856.56164383562,993.837504789422,0.497339385744789,0.0178379019594063,0,3856.56164383562,0,993.837504789422,70.1158043412244,0.98754654001724,28.8966491187584,773.532866475212,1202.78453697084,376.42935925932,0,6879.46192682518,1639.70330437155,972.648464167421,882.297924055879,1066.35491346763,18.7673030958039,70.1158043412244,11.1168925629717,0,0,0,0,0,0.0635105644954969,0.0271072388520107,0.043760854247924,0.0165097941589236,0.0165097941589236,0.01482350927669,0.01482350927669,0.0136389388119856,0.0136389388119856,0.0194619516959427,0.0194619516959427,0.043760854247924,0.0129396167703893,0.0129396167703893,0,0.0012025271324415,0,0.0003705990261963,0,0.0023083275950639,0.0017766013164881,0,0.0017293698715114,0,0,0.001766592661296,0,1.97489492465596,0,22.9592059265736,0,0.68493150684931,146,64.92204185941,0.0068493150684931,0.0186735072612517,0.710094827215349,0.770211644711734,17.4183264680043,0.203566621803499,0.710688649618663,1349,0.393414211438475,2885
"21","lymph node","20240817","20240817_L.C1",78.9,45.1887986353632,0.0128319722778369,0.0158118125222024,0.5770989469198,0.866590332628707,30.9544649577488,0.0850455509463658,0.834652510081676,0,0,3.03030303030303,39.3939393939394,23.2323232323232,0,34.3434343434343,3.03030303030303,0,2.3625047265683,3624.5,0,0.0805164469266428,0.0280105499267078,0.0014678952752516,0.0012991783509985,0.0035443259291984,0.0006104740084299,0.0009134789623905,0.001026610106639,0.0014329463935758,0.0013388622691998,0.001825992553955,0.0008125714781834,0.0003957817974286,0.0013899407574011,1.56569187018531,19.9120954354693,2.02020202020202,3814.55555555556,1084.11664196166,0.493407124470863,0.0185124563426943,0,3814.55555555556,0,1084.11664196166,79.04253809984,0,20.95746190016,754.957425280337,693.365604112852,361.677920665619,0,5559.49399360961,1013.07295389216,1309.4890252242,1028.09171021786,636.635205161496,8.02311476953263,79.04253809984,12.9343471306274,0,0,0,0,0,0.0621801728319923,0.0287667360394641,0.0315524313825174,0.0107541367415589,0.0107541367415589,0.0149101192580156,0.0149101192580156,0.0135347779093342,0.0135347779093342,0.0203144334683718,0.0203144334683718,0.0315524313825174,0.012234411945775,0.012234411945775,0,0.0009245426155645,0,0.0005513292026412,0,0.0021794850466045,0.0017894550914176,0,0.001714895590828,0,0,0.0017682747886804,0,1.56569187018531,0,19.9120954354693,0,2.02020202020202,99,63.8906078853181,0.0101010101010101,0.014752331714069,0.647532442928862,0.835413040829012,31.8178728471997,0.0853225348110258,0.819337880079568,146,0.45252774352651,811
"22","lymph node","20240817","20240817_L.C2",96.5,39.3306880521738,0.0104881513188293,0.0182543972738961,0.633424538370893,0.823654990816505,23.6197496803034,0.122128556375132,0.730558482613277,0,0,5.6,18.4,13.6,0,62.4,3.2,3.22682605869269,0,3403,228,0.102752277017733,0.023000554051014,0.001516170170159,0.0012443629495086,0.0038265473988461,0.000681078466224,0.0011549879415009,0.0009539980638447,0.0014406882239474,0.0013300715397555,0.0020077104795969,0.0010024806871863,0.0004873353838453,0.0013426561503117,1.78506195965767,23.4588059211056,4,3857.128,791.79809523388,0.504812379036662,0.0159468301263363,0,3857.128,0,791.79809523388,80.5890279752312,1.33205004917737,18.0789219755915,758.542529500314,743.762080318751,390.120491949121,0,5517.90949619386,1029.45900957711,662.339060212122,770.114843406029,405.003086186951,11.3327034887118,80.5890279752312,8.07826853605704,0,0,0,0,0,0.0613916010968732,0.0236680266950603,0.030377427282407,0.0128024193343132,0.0128024193343132,0.0153089372971112,0.0153089372971112,0.0130551421178227,0.0130551421178227,0.0214241665392554,0.0214241665392554,0.030377427282407,0.0116433185089122,0.0116433185089122,0,0.0011831957634561,0,0.0007042037877769,0,0.0022442121295823,0.0017860779056746,0,0.0017186985463514,0,0,0.0017557970732939,0,1.78506195965767,0,23.4588059211056,0,4,125,62.850065399633,0.0079999999999999,0.0166500800209902,0.70044635084842,0.79014305619284,23.5983074823365,0.124519018482306,0.698984419352804,1080,0.383612662942272,2685
"23","lymph node","20240817","20240817_L.C3",62.2,22.3618912059481,0.016297318298733,0.0408828496865301,0.680644606500529,0.739155301659706,8.435815171955,0.314963119072708,0.829083245521602,0.0704225352112676,7.04225352112676,9.85915492957746,40.8450704225352,5.6338028169014,0,36.6197183098592,5.6338028169014,1.06238565340749,0,3240,287,0.0824979529950373,0.0278153939437484,0.0014602137762509,0.0013079005750981,0.0030568151661389,0.000597546187279,0.0008209416265304,0.0011229843281256,0.0013906283473243,0.0013869137605598,0.001699371546511,0.0017886699118348,0.0001363319488453,0.0014027004782092,1.53330723674345,16.2850032419598,0,3457,991.599092659619,0.499045367070392,0.0189611489356264,2172.8,3554.28787878788,289.691836267438,957.600707025376,75.1655436910035,2.14758696260009,22.6868693463964,606.75535902376,415.04332929589,362.536608241935,175.974054323736,6184.42750094565,1231.14016001176,1026.32696791388,784.696604927984,371.812062705572,6.45021778697599,69.7965762845033,18.3842385220205,5.36896740650022,0,0,0.119827739342976,0.0002317078208173,0.0639759551391175,0.0311247039455863,0.0130470534490634,0.010310081679759,0.010310081679759,0.0148518180987329,0.0148518180987329,0.0136048934004538,0.0136048934004538,0.0179977944964384,0.0179977944964384,0.0130470534490634,0.0134933945156386,0.0134933945156386,0,0.0021199244656351,0,0.0001980876564151,0.0128295533004836,0.0023563639114926,0.0017607672009165,0.0121223573766989,0.0017472002314184,0.0073677515238938,0.0088874442673593,0.0017709935290291,1.95046685722018,1.50121803516831,15.8147493935655,16.3211766149132,0,0,71,30.1659859599032,0.0140845070422535,0.0394870115387715,0.709629384921467,0.720045427012629,8.11489439729788,0.324260458603186,0.807281638368633,1323,0.395195195195195,3330
"24","lymph node","20240817","20240817_L.C4",115.9,54.1349877426818,0.0086752120609195,0.0138791934649288,0.637415750004069,0.837797223723846,32.3550034501996,0.0871443624868282,0.743624868282403,0.0627802690582959,6.27802690582959,7.17488789237668,50.2242152466368,12.1076233183857,0,24.2152466367713,1.79372197309417,0.72345182744466,1.08843653318251,4085,1720,0.11933649141145,0.0262073206521777,0.0014769524458882,0.0012888940728915,0.0033538599925195,0.0009016491607003,0.0005027730355584,0.0010351399019519,0.0014803677290419,0.0012850160713417,0.0017717663161881,0.0011125698053033,0.0004317301308776,0.0013720219955257,2.01714425902284,29.7304147778279,0.89686098654708,4002.92376681614,1386.62542542018,0.497673461249927,0.0228365105201178,1639.14285714286,4161.26315789474,386.529957653046,1281.47039596083,79.574600284596,1.84200463621749,18.5833950791865,579.990020666333,524.733077765778,416.84055300476,654.910588297533,6076.96994419109,1332.39805046032,1140.27010759037,1234.02570169173,495.868600953054,8.51188892450909,74.416987303187,10.8083080091644,5.15761298140899,0,1.1052027817305,0.127257601969591,0.0183764963567041,0.0619761398124847,0.0289492122899713,0.0385337136783336,0.0058504132253937,0.0058504132253937,0.0148266275980657,0.0148266275980657,0.0136351885840756,0.0136351885840756,0.0191780290342308,0.0191780290342308,0.0385337136783336,0.0125387158209838,0.0125387158209838,0,0.0013410321141848,0,0.0005589937063464,0.0125763188194965,0.002118715040916,0.0018673356248427,0.0124125445287314,0.0016271964746735,0.0154015677817401,0.0126442942663716,0.0017540624228079,1.70253016429754,2.04108228796934,24.356888323145,30.1392700515538,0,0.95693779904306,223,84.6812407650809,0.0044843049327354,0.0103582245792124,0.781662233731495,0.762862805707129,35.3315564012385,0.0816201288738877,0.711951518870819,2917,0.43713215623328,5607
