"","sample","nreads_initial","nreads_mapped","nreads_removed_short","nreads_removed_incomplete","nreads_removed_internal_primer","nreads_removed_no_switch","nreads_removed_length_mismatch","nreads_removed_overlap_mismatch","nreads_inversions","nreads_removed_low_cov","nreads_removed_switch_order","nreads_removed_no_isotype","nreads_unmapped","clustering_cutoff","clusters_initial","frac_singletons","frac_reads_unused","clusters_raw","clusters_eff_raw","reads","read_length_mean","read_length_std","GC_content_mean","GC_content_std","cluster_size_mean_raw","cluster_size_std_raw","cluster_gini_raw","cluster_entropy_raw","cluster_inverse_simpson_raw","occupancy_top_cluster_raw","occupancy_big_clusters_raw","mean_frac_mapped","mean_frac_mapped_multi","mean_frac_ignored","duplication_size","PCR_bias_length","PCR_bias_GC","cluster_size_mean","cluster_size_std","clusters","clusters_eff","cluster_gini","cluster_entropy","cluster_inverse_simpson","occupancy_top_cluster","occupancy_big_clusters","read_length_SA_mean","read_length_SA_std","frac_reads_SA2","frac_reads_SA1","frac_reads_SM","frac_reads_SG1","pct_clusters_SA2","pct_clusters_SA1","alpha_ratio_reads","alpha_ratio_clusters","n_inserts","n_unique_inserts","n_clusters_inserts","pct_templated_inserts","mean_cluster_insert_frequency","untemplated_inserts","homology","untemplated_inserts_SA","homology_SA","pct_blunt_SA","pct_blunt","breaks_normalized","pct_inversions","pct_duplications","intraswitch_size_mean","intraswitch_size_std","pct_direct_switch","pct_sequential_switch","pct_intraswitch_deletion","pct_intraswitch_inversion","pct_intraswitch_duplication","break_dispersion_SA1","break_dispersion_SA2","break_dispersion_SM","pct_breaks_SM_SM","pct_breaks_SM_SG","pct_breaks_SG_SG","pct_breaks_SM_SE","pct_breaks_SG_SE","pct_breaks_SE_SE","pct_breaks_SM_SA","pct_breaks_SG_SA","pct_breaks_SE_SA","pct_breaks_SA_SA","break_dispersion_SA","homology_score_fw","homology_score_rv","homology_score_fw_SM_SA","homology_score_rv_SM_SA","donor_score_S","acceptor_score_S","donor_score_W","acceptor_score_W","donor_score_WGCW","acceptor_score_WGCW","donor_score_GAGCT","acceptor_score_GAGCT","donor_score_GGGST","acceptor_score_GGGST","donor_complexity","acceptor_complexity","donor_score_S_SM_SG","donor_score_W_SM_SG","donor_score_WGCW_SM_SG","donor_score_GAGCT_SM_SG","donor_score_GGGST_SM_SG","donor_complexity_SM_SG","donor_score_S_SM_SE","donor_score_W_SM_SE","donor_score_WGCW_SM_SE","donor_score_GAGCT_SM_SE","donor_score_GGGST_SM_SE","donor_complexity_SM_SE","donor_score_S_SM_SA","acceptor_score_S_SM_SA","donor_score_W_SM_SA","acceptor_score_W_SM_SA","donor_score_WGCW_SM_SA","acceptor_score_WGCW_SM_SA","donor_score_GAGCT_SM_SA","acceptor_score_GAGCT_SM_SA","donor_score_GGGST_SM_SA","acceptor_score_GGGST_SM_SA","donor_complexity_SM_SA","acceptor_complexity_SM_SA","num_variants","somatic_variants","frac_variants_transitions","frac_variants_C.A","frac_variants_C.G","frac_variants_C.T","frac_variants_T.A","frac_variants_T.C","frac_variants_T.G","num_variants_Tw","num_variants_wrCy","num_variants_Cg","read_length_SM_mean","read_length_SM_std","pct_clusters_SM","pct_blunt_SM","frac_reads_SG4","frac_reads_SG3","frac_reads_SG2","mean_insert_overlap","mean_insert_pos_overlap","mean_insert_length","mean_insert_gap_length","ninserts_SM_SA","inversion_size","read_length_SG_mean","read_length_SG_std","pct_clusters_SG1","pct_clusters_SG3","pct_clusters_SG2","pct_clusters_SG4","ninserts_SM_SM","untemplated_inserts_SG","homology_SG","pct_blunt_SG","break_dispersion_SG1","break_dispersion_SG2","break_dispersion_SG3","break_dispersion_SG4","break_dispersion_SG","homology_score_fw_SM_SG","homology_score_rv_SM_SG","acceptor_score_S_SM_SG","acceptor_score_W_SM_SG","acceptor_score_WGCW_SM_SG","acceptor_score_GAGCT_SM_SG","acceptor_score_GGGST_SM_SG","acceptor_complexity_SM_SG","ninserts_SM_SG","ninserts_SA_SA","untemplated_inserts_SM","homology_SM","ninserts_SG_SG","mean_length_SE","std_length_SE","frac_reads_SE","frac_clusters_SE","n_untemplated_switch_SE","n_homology_switch_SE","frac_blunt_SE","break_dispersion_SE","acceptor_score_S_SM_SE","acceptor_score_W_SM_SE","acceptor_score_WGCW_SM_SE","acceptor_complexity_SM_SE","ninserts_SG_SA","ninserts_SA_SG","homology_score_fw_SM_SE","homology_score_rv_SM_SE","ninserts__SG","ninserts_SM_","frac_variants_germline","nreads_removed_no_info","nreads_removed_duplicate","ninserts__SA","ninserts_SM_SE","frac_breaks_SM_SG4","frac_breaks_SG4_SG4","frac_breaks_SM_SG3","frac_breaks_SG4_SG3","frac_breaks_SG3_SG3","frac_breaks_SM_SG2","frac_breaks_SG4_SG2","frac_breaks_SG3_SG2","frac_breaks_SG2_SG2","frac_breaks_SM_SG1","frac_breaks_SG4_SG1","frac_breaks_SG3_SG1","frac_breaks_SG2_SG1","frac_breaks_SG1_SG1","frac_breaks_SG4_SE","frac_breaks_SG3_SE","frac_breaks_SG2_SE","frac_breaks_SG1_SE","frac_breaks_SM_SA2","frac_breaks_SG4_SA2","frac_breaks_SG3_SA2","frac_breaks_SG2_SA2","frac_breaks_SG1_SA2","frac_breaks_SE_SA2","frac_breaks_SA2_SA2","frac_breaks_SM_SA1","frac_breaks_SG4_SA1","frac_breaks_SG3_SA1","frac_breaks_SG2_SA1","frac_breaks_SG1_SA1","frac_breaks_SE_SA1","frac_breaks_SA2_SA1","frac_breaks_SA1_SA1","donor","ncycles"
"1","20250703_P1x10",290,263,57,255,37,1,0,0,0,3,0,1,27,0.01,3,0.666666666666667,0.975862068965517,2,2.82842712474619,4,2066.5,295.5,0.600069398259952,0.008313328243012,0.5,0.235702260395516,0.166666666666667,0.918295834054489,1.8,0.666666666666667,1,0.960025,0,0,NA,0.0011728378689677,41.6889096820271,0.5,0.166666666666667,2,2.82842712474619,0.166666666666667,0.918295834054489,1.8,0.666666666666667,1,2066.5,295.5,NA,0.75,NA,0.25,NA,100,1,1,0,0,0,0,0,0.166666666666667,5.33333333333333,0.166666666666667,5.33333333333333,0,0,1.5,0,0,NA,NA,66.6666666666667,33.3333333333333,0,0,0,125,NA,25,0,33.3333333333333,0,0,0,0,33.3333333333333,33.3333333333333,0,0,125,0.13469696969697,0.0397435897435897,0.22,0,0.0020123178242575,0.001971664938919,0.0019765143587954,0.002054024725807,0.0034987277353689,0.0028625954198473,0,0.0033003300330033,0,0.0066666666666666,0.0017277059482447,0.0016137912703385,0.009993552546744,0.0100105374077976,0.0145454545454545,0,0,0.0095372107567229,0.009993552546744,0.0100105374077976,0.0145454545454545,0,0,0.0095372107567229,0.009993552546744,0.0070663811563169,0.0100105374077976,0.0072961373390557,0.0145454545454545,0.011705685618729,0,0,0,0,0.0095372107567229,0.0054832950777862,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,250,0.075,0.102564102564103,0.003717917965939,0.0045651129264776,0.0043956043956043,0.0113636363636363,0.03125,0.0041703902293714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,"P1","10"
"2","20250703_P1x15",391,339,39,232,92,3,0,0,1,22,0,3,52,0.01,55,0.872727272727273,0.734015345268542,51,53.0172472145559,62,2166.33333333333,577.076087234185,0.60401271841025,0.0205075811136782,0.0196078431372549,0.0059920754675062,0.104124408384043,0.990158767401362,46.7222222222222,0.0344827586206896,1,0.957210784313725,0.0112686274509803,0,154,-8.69434142475253e-05,-2.00764715889266,0.0196078431372549,0.0059330388014821,51,48.4813376843159,0.104124408384043,0.990158767401362,46.7222222222222,0.0344827586206896,1,2147.65384615385,605.14155637705,0.0967741935483871,0.403225806451613,NA,0.435483870967742,9.80392156862745,41.1764705882353,0.517241379310345,0.509803921568627,0,0,0,0,0,1.37162162162162,4.52027027027027,1.53571428571429,5.64285714285714,3.84615384615384,1.96078431372549,1.17647058823529,0,13.0434782608696,873.75,601.20436417245,85,1.66666666666666,13.3333333333333,0,13.0434782608696,525.143789832842,442.26688774992,531.904218402551,8.33333333333333,43.3333333333333,1.66666666666666,0,0,0,41.6666666666667,1.66666666666666,0,3.33333333333333,1383.33734939176,0.171116975624596,0.0392470115467018,0.273284989376017,0.022361338149956,0.0019665833282517,0.0020565278370632,0.0020637135216835,0.0018922218346703,0.0030216284987277,0.002735368956743,0.0003300330033003,0.0033828382838283,0,0.001,0.0014979780144671,0.0017424199274743,0.010321681864235,0.0094742586180942,0.0119480519480519,0.0029761904761904,0,0.0082585097829,0.010321681864235,0.0094742586180942,0.0119480519480519,0.0029761904761904,0,0.0082585097829,0.010321681864235,0.0070663811563169,0.0094742586180942,0.0072961373390557,0.0119480519480519,0.0091973244147157,0.0029761904761904,0.0051020408163265,0,0,0.0082585097829,0.006558093780741,1,1,1,0,0,1,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,0.0161290322580645,0.0483870967741935,NA,NA,NA,NA,NA,NA,2185.76,545.682932113512,45.0980392156863,NA,3.92156862745098,NA,NA,1.15625,3.046875,0,331.755525040748,50,NA,NA,765.680318137947,0.0490144086872224,0.0517593969356611,0.0041976493163828,0.0036040365209034,0.0056980056980056,0.0079966329966329,0.0034722222222222,0.0036187513101424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0.0333333333333333,0,0,0,0.4,0,0,0,0.0166666666666666,0,0,0,0,0.0666666666666666,0,0,0,0.0166666666666666,0,0,0.35,0,0,0,0,0,0,0.0333333333333333,"P1","15"
"3","20250703_P1x20",2857,2698,109,918,768,101,0,1,38,462,6,101,159,0.01,326,0.570552147239264,0.412320616030802,288,225.964459933379,757,2229.51041666667,576.257616148603,0.60881748370208,0.0230256391369348,0.0034722222222222,0.0036401688963427,0.432926711481996,0.936785545068066,137.453070991757,0.0319888734353268,0.210013908205842,0.954728851087436,0.0188184895833333,0,154.5,-0.0004513626824141,-9.91579856981524,0.0034722222222222,0.0036338436632472,288,188.25127359988,0.432926711481996,0.936785545068066,137.453070991757,0.0319888734353268,0.210013908205841,2192.76612903226,640.363141794472,0.0898282694848084,0.418758256274769,0.0013210039630118,0.369881109643329,8.68055555555555,34.375,0.507649513212796,0.430555555555556,0,0,0,0,0,5.22946729196729,3.48984487734488,5.5274111866969,4.58782690854119,4.03225806451612,3.47222222222222,1.24768518518519,1.1146201003158,18.7813486903214,524.577110389611,607.066009720429,80.1484230055659,5.56586270871985,14.2857142857143,1.1146201003158,18.7813486903214,585.675711312951,403.704738089058,550.753137132952,8.90538033395176,48.7012987012987,3.89610389610389,0,0,0,31.4471243042672,3.06122448979591,0,3.98886827458256,1426.23965360369,0.154064494287864,0.0362142103243028,0.25134357483205,0.0165222915588663,0.0019311409457461,0.0020672275030119,0.0021312893420194,0.0018718214368221,0.0030582760763669,0.0026840593975272,0.0008266132735722,0.0046492404342475,0.0001113172541743,0.0017254174397031,0.0016147393013181,0.0018281932064794,0.0100976336631256,0.0098404322323414,0.0119406024531024,0.0046875,0,0.0086695708875586,0.0100976336631256,0.0098404322323414,0.0119406024531024,0.0046875,0,0.0086695708875586,0.0100976336631256,0.0071255643559247,0.0098404322323414,0.0071775169346915,0.0119406024531024,0.0098875770641092,0.0046875,0.0003442340791738,0,0,0.0086695708875586,0.0063091847113012,34,32,0.823529411764706,0.0294117647058823,0.117647058823529,0.558823529411765,0,0.264705882352941,0.0294117647058823,3,11,7,NA,NA,NA,NA,0.0158520475561426,0.0290620871862615,0.0752972258916776,NA,NA,NA,NA,NA,208,2257.29268292683,520.874744734814,44.7916666666667,2.08333333333333,8.33333333333333,1.73611111111111,NA,4.89307902372418,2.25018774534904,3.04878048780487,512.79063360122,271.057599454845,425.469511898979,149.962958389357,1591.35513553681,0.0543467583278721,0.0541808598571637,0.0041441343112407,0.0037112465432183,0.0057092466616276,0.01000481000481,0.0051256613756613,0.003810038672515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0111317254174397,0,0.0222634508348794,0,0.0027829313543599,0.0640074211502783,0,0,0,0.38961038961039,0.0027829313543599,0.0055658627087198,0.0027829313543599,0.0250463821892393,0,0,0,0,0.0445269016697588,0,0,0,0.0111317254174397,0,0,0.269944341372913,0,0,0,0.0194805194805194,0,0.0139146567717996,0.0259740259740259,"P1","20"
"4","20250703_P1x25",46054,44688,746,10113,13617,797,0,190,366,8003,480,797,1366,0.01,1653,0.532365396249244,0.266556650888088,879,408.114280145904,15463,2363.3401592719,661.088144675993,0.614858934458217,0.0220860146318693,0.0011376564277588,0.0021884232708228,0.71211220333047,0.850989811796902,187.175804099591,0.0202192116549799,0.131186602219348,0.954881497221539,0.0312071987161815,0,230.5,-0.0002465157658157,-12.218428193028,0.0029674105600546,0.0030966546577301,337.6,216.971271086432,0.465170656393161,0.93235399063848,161.795174625837,0.020758693361433,0.202845100105374,2372.73666666667,816.181585589601,0.0843950074371079,0.449524671797193,0.0007113755416154,0.342430317532174,7.62229806598407,26.5073947667804,0.54482946422493,0.341296928327645,70,4,12,0.45506257110352,0.0066674265206578,6.31102669865183,4.55209112362895,5.20228560348025,4.1858075571443,3.66666666666666,2.95790671217292,1.38442275068915,0.9825827766393,25.8105327489987,578.057682359628,627.116478687484,71.0818143895363,5.09488149381647,23.8233041166472,0.9825827766393,25.8105327489987,622.25633868443,448.408388898767,684.444839214896,17.6386269697322,49.2231292709043,5.42015954617707,0,0,0,21.858685118632,2.79396727080258,0,3.06543182375175,1526.1390644664,0.151027360022717,0.0394847100205453,0.250725121839718,0.0151877213619405,0.0019366239184424,0.0020568597753008,0.0021208352937405,0.0018915889483596,0.003052460561339,0.0027599921246815,0.000557905726165,0.0047236242350534,0.0001068281603542,0.0014668837366151,0.0015593364408889,0.0018449154811434,0.0101357889682644,0.0097780730350071,0.0119196965130279,0.0019456214639539,0,0.0082966628609431,0.0101357889682644,0.0097780730350071,0.0119196965130279,0.0019456214639539,0,0.0082966628609431,0.0101357889682644,0.0071492523144276,0.0097780730350071,0.0071300393526279,0.0119196965130279,0.0097019704809175,0.0019456214639539,0.0001411756814359,0,0,0.0082966628609431,0.0063299872077007,128,122,0.59375,0.0625,0.2265625,0.421875,0.1015625,0.171875,0.015625,14,55,3,1158,3,0.22753128555176,0,0.0141628403285261,0.0261268835284226,0.0826489038349608,0.953495274682966,0.994434184853437,156.416792929293,9768.06982323232,NA,309,2362.63258232236,560.665910875423,53.2423208191126,2.27531285551763,7.62229806598407,2.50284414106939,11,6.90553757942876,4.74849366221367,2.59965337954939,483.14056373289,194.807885980476,385.156312573156,153.802931058776,1649.57591013543,0.0563984682657379,0.057185267354214,0.0040983672805413,0.0038029345542638,0.0058656792464104,0.0096962853373877,0.0041944873525707,0.0037773545745574,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.009039305876126,0.0082175507964781,0.0189003668318998,0,0,0.0558793454160517,0.0008217550796478,0,0.0016435101592956,0.408412274584966,0.0082175507964781,0,0.0016435101592956,0.0336577184705752,0,0,0,0,0.0378007336637996,0,0.0008217550796478,0.0016435101592956,0.0024652652389434,0,0.0024652652389434,0.18078611752252,0,0.0016435101592956,0,0.0213656320708432,0,0.0123263261947172,0.0158627268038567,"P1","25"
"5","20250703_P2x10",183,144,16,122,36,0,0,0,1,5,2,0,39,0.01,1,0,0.879781420765027,1,1,11,1174,0,0.540885860306644,0,1,NA,0,NA,1,1,1,0.950390909090909,0.0165272727272727,0,483,NA,NA,0.1,0,10,11,-1.77635683940025e-16,1,10,0.1,1,1174,0,NA,0.636363636363636,NA,0.272727272727273,NA,100,1,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,1.45454545454545,4.54545454545454,22.7272727272727,584.75,433.060258509136,68.75,6.25,25,4.54545454545454,22.7272727272727,420.977698010503,NA,549.989898897138,12.5,31.25,6.25,0,0,0,37.5,6.25,0,6.25,420.977698010505,0.185486079974923,0.0240687394524483,0.252738169156054,0.0103463030131738,0.0019284712482468,0.0019856393682541,0.0021363794907568,0.0020273805371468,0.0031011450381679,0.0025644083969465,0.0006188118811881,0.0024752475247524,0,0,0.0017193996696474,0.0018439938486073,0.0101175420324356,0.0098078949501499,0.0123076923076923,0,0,0.0092365420695627,0.0101175420324356,0.0098078949501499,0.0123076923076923,0,0,0.0092365420695627,0.0101175420324356,0.0067451820128479,0.0098078949501499,0.0079399141630901,0.0123076923076923,0.0091973244147157,0,0,0,0,0.0092365420695627,0.0076829890334098,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,NA,NA,NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.027475108464,NA,0,NA,1088.70263961286,0.0608934252953915,0.0405333817062176,0.0039777724474294,0.0040445298734582,0.0062271062271062,0.0075757575757575,0,0.0037732102075265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0.0625,0,0,0,0,0,0,0.25,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.0625,0,0,0.0625,"P2","10"
"6","20250703_P2x15",2179,508,48,328,134,2,0,0,4,46,0,2,1671,0.01,66,0.909090909090909,0.918311151904543,62,64.1447077061045,72,2262.98387096774,638.843221009801,0.60824882071428,0.0235783618496269,0.0161290322580645,0.0043832875681653,0.0796963946869065,0.992743931318411,57.8,0.0294117647058823,1,0.955186290322581,0.0190564516129032,0,225,-9.00119061884164e-05,-1.88483618393735,0.0161290322580645,0.0043477947769979,62,59.3899627921417,0.0796963946869065,0.992743931318411,57.8,0.0294117647058823,1,2148.95238095238,627.023161734456,0.0138888888888888,0.347222222222222,NA,0.472222222222222,NA,33.8709677419355,0.352941176470588,0.338709677419355,1,1,1,1.61290322580645,0.0151515151515151,6.20588235294118,2.58823529411765,1.14285714285714,3.82142857142857,4.76190476190476,3.2258064516129,1.2258064516129,1.98019801980198,22.7722772277228,714.846153846154,390.445671617969,81.5789473684211,1.31578947368421,17.1052631578947,1.98019801980198,22.7722772277228,697.074033733004,NA,614.671311357472,10.5263157894737,53.9473684210526,3.94736842105263,0,0,0,27.6315789473684,0,0,3.94736842105263,697.074033733,0.14890260437765,0.0336031302728465,0.228266964743656,0.0130586863635433,0.0019160346747715,0.0020452145669986,0.0021600915438229,0.0019137921539111,0.0031137002812374,0.0025612695861791,0.0003908285565398,0.0041688379364252,0,0.001578947368421,0.0015816903139548,0.0018586079026808,0.0100718430505664,0.0098825831702544,0.0118961038961039,0.0023809523809523,0,0.0086236933797909,0.0100718430505664,0.0098825831702544,0.0118961038961039,0.0023809523809523,0,0.0086236933797909,0.0100718430505664,0.0070574589578872,0.0098825831702544,0.0073140200286123,0.0118961038961039,0.0098940914158305,0.0023809523809523,0,0,0,0.0086236933797909,0.006482189917538,1,1,1,0,0,1,0,0,0,NA,NA,1,NA,NA,NA,NA,0.0138888888888888,0.0694444444444444,0.0833333333333333,1,1,209,148575,1,309.5,2321.39024390244,636.956018623669,50,6.4516129032258,9.67741935483871,NA,NA,9.75,1.725,2.4390243902439,474.7158118715,37.2677996249916,298.25883613622,NA,1805.41788117536,0.05304746547704,0.0507866578362219,0.0040450075230598,0.0039098335590406,0.0053446553446553,0.0080061983471074,0.0042613636363636,0.0037844937308744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0.0657894736842105,0,0,0.0789473684210526,0,0,0,0.394736842105263,0,0.0131578947368421,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0.276315789473684,0,0,0,0,0,0,0.0394736842105263,"P2","15"
"7","20250703_P2x20",7864,7598,179,1394,2439,43,0,10,192,1679,59,43,266,0.01,886,0.551918735891648,0.216556459816887,755,548.477319199385,2619,2195.39735099338,554.437858376329,0.608679261964494,0.0217087566326907,0.0013245033112582,0.0014831619025592,0.502205021187795,0.931609793470399,335.218455539911,0.0096463022508038,0,0.952544827000699,0.0222080830442552,0,161.5,-0.0004555747551712,-11.0843343671401,0.0022090951741206,0.0018268004305431,452.8,312.595116876239,0.376422355789501,0.957178322818978,268.990459320145,0.0119072708113803,0.0324552160168598,2114.83227848101,607.101028312712,0.0710194730813287,0.380679648720886,0.0049637266132111,0.428025964108438,7.41721854304635,34.4370860927152,0.457395498392283,0.418543046357616,6,4,4,0.52980132450331,0.0045146726862302,6.1393120371599,3.33706949711047,5.24245291126736,3.80878704486569,1.89873417721519,1.85430463576158,1.28430463576159,2.7601072498817,20.773092897324,714.642694515893,601.034201789713,77.3474965193627,2.37198989326045,20.2805135873769,2.7601072498817,20.773092897324,689.753519693177,491.838179744698,630.635467486218,12.9943794152529,45.995977930181,3.81580982828855,0,0,0,31.3515185891817,1.2375599443098,0,4.60475429278605,1416.21473395571,0.155569697324926,0.0342361680242152,0.252938675814918,0.0165913185433314,0.001924085722775,0.0020553143034151,0.0021447411036173,0.0018945356049639,0.0030694873470186,0.0027001529246746,0.0006173050657306,0.0037398298617642,2.062599907183e-05,0.0009653294962427,0.0015943689315746,0.0017960575517612,0.0100834240108759,0.0098636558051963,0.0119235872541568,0.0042216303061051,0,0.0086339045454378,0.0100834240108759,0.0098636558051963,0.0119235872541568,0.0042216303061051,0,0.0086339045454378,0.0100834240108759,0.0070491257266354,0.0098636558051963,0.0073307222560567,0.0119235872541568,0.0099894275794626,0.0042216303061051,0.0043572121764274,0,0.0009242571283331,0.0086339045454378,0.006434187157995,95,82,0.547368421052632,0.0631578947368421,0.315789473684211,0.463157894736842,0.0210526315789473,0.0842105263157894,0.0526315789473684,4,55,8,2128.33333333333,577.619444117165,0.39735099337748,0,0.0099274532264222,0.0511645666284841,0.0542191676212294,1,1,207.25,148086.75,1,290,2254.25,504.6656758496,47.1523178807947,4.50331125827814,5.29801324503311,0.79470198675496,NA,7.16861871328974,2.79568902036187,1.8348623853211,486.036284647849,225.295450310378,520.083577599694,227.417567483253,1427.791907469,0.0588303210843681,0.0500773852897777,0.0041414497421028,0.0037166247117603,0.005621756320514,0.0083111925600279,0.0027692538368004,0.0037182768177873,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.004125199814366,0,0.0360954983757025,0,0.0010312999535915,0.0381580982828855,0,0,0,0.381580982828856,0,0,0.0030938998607745,0.0340328984685195,0,0,0,0,0.0484710978188005,0,0,0,0.0010312999535915,0,0.0056721497447532,0.265044088073016,0,0.0010312999535915,0,0.010312999535915,0,0.008250399628732,0.0321249935543752,"P2","20"
"8","20250703_P2x25",65158,62791,1064,7860,19087,479,0,137,1456,13085,265,479,2367,0.01,3137,0.555945170545107,0.164308296755579,1895,778.986972524741,24831,2231.5889182058,616.445098748991,0.613527296756969,0.0262687797184053,0.0005277044854881,0.0010934240470047,0.73712985715917,0.851256344837334,358.150063752974,0.0105981601593963,0.0208147865530543,0.951478738595594,0.0326841163460996,0,220,-0.0002825817066848,-12.4969155311758,0.0022446398169284,0.0018803126157917,445.7,303.40462167446,0.380107161545495,0.956311590654475,261.964677032863,0.0134878819810326,0.0369863013698629,2073.87393767705,710.730940612539,0.11058757198663,0.423140429302082,0.0001610889613789,0.370544883411864,8.86543535620052,28.3905013192612,0.543939972020857,0.372559366754617,126,10,25,0.52770448548812,0.0063868985405579,6.3817818233971,4.61067911711342,5.99849768907834,3.98389900543589,1.13314447592068,1.31926121372031,1.29064407741189,2.19398456873204,29.2270727941598,712.55780721738,692.016333686361,75.681670859812,3.5980481013849,20.720281038803,2.19398456873204,29.2270727941598,692.717503478967,552.750920183434,667.837889593504,12.4222663800197,47.796798074079,3.43904345043986,0,0,0,27.884872785733,1.75813714044944,0,6.69888216927891,1549.54380280552,0.15491762597706,0.0377742843856193,0.241960530441271,0.0154910847952172,0.0019313506363994,0.0020590418214928,0.0021308895376916,0.0018874285745074,0.0029931573039924,0.0026982177179518,0.0005177481782201,0.0048968560629544,0.000171116262357,0.0009893875113803,0.0015919515997899,0.0018234299710376,0.0101159281553691,0.0098105325932796,0.0117472098845397,0.0044419976458326,0,0.0086450126836618,0.0101159281553691,0.0098105325932796,0.0117472098845397,0.0044419976458326,0,0.0086450126836618,0.0101159281553691,0.0071641501785163,0.0098105325932796,0.0071001796851195,0.0117472098845397,0.0094656003492652,0.0044419976458326,0.0027719295503507,0,0.0002568724028983,0.0086450126836618,0.0063241901617873,321,282,0.560747663551402,0.0778816199376947,0.289719626168224,0.479750778816199,0.0342679127725856,0.0809968847352024,0.0373831775700934,16,164,17,1442.5,44.5,0.10554089709762,0,0.0163505295799605,0.0367282831943941,0.0424872135636905,0.983957988838363,0.997576975923213,186.674803571429,50860.0577916667,2,273.5,2326.72367312553,530.396567127095,52.401055408971,2.532981530343,5.69920844327176,2.00527704485488,6,6.64423401028655,5.03986414273668,1.43218197135636,424.758998071822,275.877920992753,457.183975937101,323.722923319757,1667.83224054466,0.0589040996505775,0.0568202000829771,0.0041055657164496,0.003788513468583,0.0059527802425212,0.010603076670925,0.0029263494960792,0.0037872509810709,9,2,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0073596438437418,0.0034072425202508,0.0228966697360857,0.0024532146145806,0.0032709528194408,0.0449756012673112,0.0016354764097204,0,0.0024532146145806,0.402736065893651,0.0008177382048602,0.0008177382048602,0,0.0195348571161049,0,0,0,0,0.0535618524183434,0,0,0,0.0024532146145806,0,0.0151281567899137,0.225286875438987,0.0032709528194408,0,0.0008177382048602,0.0110394657656127,0,0.0126749421753331,0.0391857227275421,"P2","25"
